Player,Team,Punts,Yds,Avg,Lng,In20,In20%,TB,TB %,Blk,NetAvg
S Lechler,OAK,6,349,58.2,77,1,16.7,1,16.7,0,33.5
J Ryan,SEA,7,342,48.9,77,1,14.3,1,14.3,0,32.9
M Turk,HOU,5,218,43.6,65,1,20.0,2,40.0,0,34.2
B Colquitt,DEN,4,165,41.3,65,1,25.0,2,50.0,0,31.3
A Lee,SF,5,298,59.6,64,1,20.0,0,0.0,0,54.2
D Sepulveda,PIT,4,211,52.8,64,2,50.0,1,25.0,0,47.8
B Moorman,BUF,5,257,51.4,63,1,20.0,3,60.0,0,36.4
S Koch,BAL,5,236,47.2,62,0,0.0,1,20.0,0,41.8
D Jones,STL,4,169,42.3,61,1,25.0,2,50.0,0,32.3
K Huber,CIN,8,382,47.8,60,2,25.0,1,12.5,0,38.0
R Donahue,DET,5,241,48.2,60,3,60.0,1,20.0,0,44.6
M McBriar,DAL,5,236,47.2,59,2,40.0,1,20.0,1,33.8
S Weatherford,NYG,6,271,45.2,59,0,0.0,0,0.0,0,36.3
B Fields,MIA,6,307,51.2,59,2,33.3,0,0.0,0,41.3
M Koenen,TB,5,261,52.2,58,1,20.0,0,0.0,0,45.4
D Colquitt,KC,8,328,41.0,58,0,0.0,0,0.0,0,36.6
A Podlesh,CHI,6,288,48.0,57,1,16.7,0,0.0,0,46.3
P McAfee,IND,6,281,46.8,57,1,16.7,2,33.3,0,25.0
J Baker,CAR,7,289,41.3,56,2,28.6,1,14.3,0,24.4
C Kluwe,MIN,6,289,48.2,56,3,50.0,0,0.0,0,41.8
S Rocca,WSH,6,258,43.0,56,4,66.7,0,0.0,0,38.5
B Hartmann,HOU,2,89,44.5,54,0,0.0,1,50.0,0,34.5
T Morstead,NO,2,98,49.0,53,0,0.0,1,50.0,0,36.5
D Zastudil,ARZ,5,210,42.0,52,2,40.0,0,0.0,0,38.2
T Masthay,GB,4,170,42.5,52,0,0.0,1,25.0,0,14.5
B Kern,TEN,7,291,41.6,48,2,28.6,1,14.3,0,34.3
R McGee,CLE,8,288,36.0,48,0,0.0,1,12.5,0,31.6
T Conley,NYJ,6,239,39.8,48,2,33.3,0,0.0,0,35.0
M Scifres,SD,3,127,42.3,47,1,33.3,0,0.0,0,36.7
M Bosher,ATL,5,192,38.4,45,2,40.0,0,0.0,0,35.6
Z Mesko,NE,4,152,38.0,39,1,25.0,1,25.0,0,30.3
C Henry,PHI,3,109,36.3,39,0,0.0,0,0.0,0,36.3
J Hanson,DET,0,0,-,0,0,-,0,-,0,0.0
J Kasay,NO,0,0,-,0,0,-,0,-,0,0.0
A Vinatieri,IND,0,0,-,0,0,-,0,-,0,0.0
R Longwell,MIN,0,0,-,0,0,-,0,-,0,0.0
O Mare,CAR,0,0,-,0,0,-,0,-,0,0.0
D Akers,SF,0,0,-,0,0,-,0,-,0,0.0
P Dawson,CLE,0,0,-,0,0,-,0,-,0,0.0
N Rackers,HOU,0,0,-,0,0,-,0,-,0,0.0
S Janikowski,OAK,0,0,-,0,0,-,0,-,0,0.0
R Lindell,BUF,0,0,-,0,0,-,0,-,0,0.0
J Feely,ARZ,0,0,-,0,0,-,0,-,0,0.0
B Cundiff,BAL,0,0,-,0,0,-,0,-,0,0.0
M Bryant,ATL,0,0,-,0,0,-,0,-,0,0.0
J Brown,STL,0,0,-,0,0,-,0,-,0,0.0
L Tynes,NYG,0,0,-,0,0,-,0,-,0,0.0
J Scobee,JAX,0,0,-,0,0,-,0,-,0,0.0
R Gould,CHI,0,0,-,0,0,-,0,-,0,0.0
S Suisham,PIT,0,0,-,0,0,-,0,-,0,0.0
