Player,Team,Punts,Yds,Avg,Lng,In20,In20%,TB,TB %,Blk,NetAvg
S Lechler,OAK,7,346,49.4,68,1,14.3,0,0.0,0,43.4
D Zastudil,ARZ,9,435,48.3,68,3,33.3,0,0.0,0,47.3
M Scifres,SD,5,269,53.8,66,0,0.0,1,20.0,0,42.0
M Koenen,TB,6,277,46.2,64,3,50.0,0,0.0,0,43.3
J Ryan,SEA,4,196,49.0,62,0,0.0,1,25.0,0,39.5
A Lee,SF,4,184,46.0,61,2,50.0,1,25.0,0,41.0
D Jones,HOU,6,259,43.2,61,4,66.7,0,0.0,0,41.7
S Rocca,WSH,6,280,46.7,61,1,16.7,0,0.0,0,40.7
B Anger,JAX,6,295,49.2,61,0,0.0,1,16.7,0,40.3
D Colquitt,KC,4,205,51.3,60,3,75.0,0,0.0,0,51.3
S Weatherford,NYG,5,222,44.4,60,2,40.0,2,40.0,0,35.8
B Kern,TEN,7,326,46.6,60,2,28.6,0,0.0,0,41.7
M Bosher,ATL,5,235,47.0,59,2,40.0,0,0.0,0,42.4
K Huber,CIN,3,143,47.7,58,2,66.7,0,0.0,0,47.7
M McBriar,PHI,4,182,45.5,56,2,50.0,0,0.0,0,38.3
S Koch,BAL,7,322,46.0,55,3,42.9,2,28.6,0,32.6
R Malone,NYJ,7,303,43.3,54,2,28.6,0,0.0,1,32.9
S Powell,BUF,5,209,41.8,54,2,40.0,0,0.0,0,39.0
C Kluwe,MIN,6,259,43.2,52,2,33.3,0,0.0,0,37.3
R Hodges,CLE,7,290,41.4,52,2,28.6,0,0.0,0,41.4
A Podlesh,CHI,3,120,40.0,52,2,66.7,0,0.0,0,40.0
N Harris,DET,5,198,39.6,51,4,80.0,0,0.0,0,24.2
Z Mesko,NE,3,119,39.7,49,3,100.0,0,0.0,0,39.7
B Nortman,CAR,6,271,45.2,49,2,33.3,0,0.0,0,42.3
B Fields,MIA,5,221,44.2,48,1,20.0,0,0.0,0,40.6
T Morstead,NO,3,108,36.0,48,1,33.3,0,0.0,0,36.0
J Hekker,STL,4,156,39.0,48,1,25.0,0,0.0,0,38.8
T Masthay,GB,2,82,41.0,47,1,50.0,0,0.0,0,39.0
B Moorman,DAL,3,111,37.0,41,2,66.7,0,0.0,0,34.3
J Hanson,DET,0,0,-,0,0,-,0,-,0,0.0
D Akers,SF,0,0,-,0,0,-,0,-,0,0.0
P Dawson,CLE,0,0,-,0,0,-,0,-,0,0.0
S Janikowski,OAK,0,0,-,0,0,-,0,-,0,0.0
R Lindell,BUF,0,0,-,0,0,-,0,-,0,0.0
J Feely,ARZ,0,0,-,0,0,-,0,-,0,0.0
S Graham,HOU,0,0,-,0,0,-,0,-,0,0.0
B Cundiff,WSH,0,0,-,0,0,-,0,-,0,0.0
M Bryant,ATL,0,0,-,0,0,-,0,-,0,0.0
L Tynes,NYG,0,0,-,0,0,-,0,-,0,0.0
J Scobee,JAX,0,0,-,0,0,-,0,-,0,0.0
R Gould,CHI,0,0,-,0,0,-,0,-,0,0.0
R Bironas,TEN,0,0,-,0,0,-,0,-,0,0.0
M Nugent,CIN,0,0,-,0,0,-,0,-,0,0.0
N Novak,SD,0,0,-,0,0,-,0,-,0,0.0
S Gostkowski,NE,0,0,-,0,0,-,0,-,0,0.0
M Prater,DEN,0,0,-,0,0,-,0,-,0,0.0
M Crosby,GB,0,0,-,0,0,-,0,-,0,0.0
J Medlock,CAR,0,0,-,0,0,-,0,-,0,0.0
C Barth,TB,0,0,-,0,0,-,0,-,0,0.0
D Carpenter,MIA,0,0,-,0,0,-,0,-,0,0.0
